time,seconds_elapsed,relativeAltitude,pressure
1726407225310462200,-0.539537841796875,0,1024.7004699707031
1726407226338977000,0.48897705078125,-0.058135986328125,1024.7071838378906
1726407227367507200,1.517507080078125,-0.1109771728515625,1024.7138214111328
1726407228396020200,2.546020263671875,-0.221954345703125,1024.7273254394531
1726407229424451000,3.574451171875,-0.2959442138671875,1024.7361755371094
1726407229622432300,3.772432373046875,-0.3276519775390625,1024.7399139404297
1726407230684003000,4.834003173828125,-0.3329315185546875,1024.7406768798828
1726407231745629200,5.895629150390625,-0.3646392822265625,1024.7444152832031
1726407232807219000,6.957218994140625,-0.3804931640625,1024.7461700439453
1726407233868809200,8.018809326171874,-0.3963470458984375,1024.7484588623047
1726407234930356000,9.08035595703125,-0.4280548095703125,1024.7517395019531
1726407235991905300,10.1419052734375,-0.4544830322265625,1024.7550201416016
1726407237053453300,11.203453369140625,-0.4703369140625,1024.757308959961
1726407238115046100,12.265046142578125,-0.502044677734375,1024.7606658935547
1726407239176614100,13.3266142578125,-0.5178985595703125,1024.76318359375
1726407240238182100,14.38818212890625,-0.539031982421875,1024.7653198242188
1726407241299744300,15.449744140625,-0.5496063232421875,1024.7666931152344
1726407242361288200,16.5112880859375,-0.565460205078125,1024.7686004638672
1726407243422846000,17.572845947265623,-0.565460205078125,1024.7686004638672
1726407244484429000,18.634428955078125,-0.5548858642578125,1024.7673797607422
1726407245546010400,19.69601025390625,-0.539031982421875,1024.7654724121094
1726407246607634200,20.75763427734375,-0.539031982421875,1024.7654724121094
1726407247669206000,21.8192060546875,-0.539031982421875,1024.7655487060547
1726407248730751000,22.8807509765625,-0.539031982421875,1024.7655487060547
1726407249792281000,23.942281005859375,-0.53375244140625,1024.7650146484375
1726407250853789200,25.0037890625,-0.5231781005859375,1024.7633361816406
1726407251915303200,26.06530322265625,-0.5178985595703125,1024.7631072998047
1726407252976870100,27.1268701171875,-0.49675750732421875,1024.7602081298828
1726407254038359000,28.188359130859375,-0.4703369140625,1024.757080078125
1726407255099854300,29.249854248046876,-0.4280548095703125,1024.751968383789
1726407256161375000,30.311375,-0.3593597412109375,1024.7439575195312
1726407257222937000,31.37293701171875,-0.2642364501953125,1024.7322082519531
